Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
DFL Indústria e Comércio S/A,https://dfl.com.br/,2.0,,Joel Kos - Presidente; Marco Antonio Nunes Monteiro - Diretor,0,0,"Rio de Janeiro, RJ",RJ,False,False,,,,,,,,New Lead,DFL Indústria e Comércio S/A,"R. André Rocha, 3210 - Taquara, Rio de Janeiro - RJ, 22710-568, Brazil",55 800 602 6880,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dental Astral Produtos Odontológicos,http://astraldental.com.br/,1.0,,Marco Antônio Lobo - CEO,0,0,"Rio de Janeiro, RJ",RJ,False,False,,https://www.linkedin.com/company/dental-astral-produtos-odontologicos,,,,,,New Lead,Dental Astral Produtos Odontológicos,"Rua Cardoso de Morais, 145 - Sala 703 - Bonsucesso, Rio de Janeiro - RJ, 21032-000, Brazil",55 21 98139-9087,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
3d dental lab laboratório de protese,https://3ddentallab.com.br/,2.0,,Adelio Pimenta Macedo - Sócio-Administrador; Dilson Pockel Prado Junior - Sócio-Administrador,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,3d dental lab laboratório de protese,"R. Aquiles Lobo, 297 - Floresta, Belo Horizonte - MG, 30150-160, Brazil",55 31 99644-9101,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Trino Prótese Capilar & Barbearia,http://www.trinoprotesecapilar.com.br/,1.0,,Filipe Trino - (Presumed Senior/Owner),0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Trino Prótese Capilar & Barbearia,"Barreiro de Cima - Av. Manoel Salles Barbosa, 880 - Cardoso, Belo Horizonte - MG, 30626-400, Brazil",55 31 4042-8061,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
"JYAS Comércio, Importação e Exportação de Materiais Cirúrgicos e Hospitalares LTDA",http://www.jyas.com.br/,1.0,,Cibele Maria - Gerente De Rh,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,"JYAS Comércio, Importação e Exportação de Materiais Cirúrgicos e Hospitalares LTDA","Av. Deputado Cristovam Chiaradia, 518 - Buritis, Belo Horizonte - MG, 30575-815, Brazil",55 31 3879-0221,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dental Bucalie Distribuidora,http://www.dentalbucalie.com.br/,1.0,,Danyella Regina Alves Silva - Proprietária,0,0,"Belo Horizonte, MG",MG,False,False,,https://www.linkedin.com/company/dentalbucalie/,,,,,,New Lead,Dental Bucalie Distribuidora,"R. Úrsula Paulino, 907 - Sala 1 - Cinquentenario, Belo Horizonte - MG, 30570-000, Brazil",55 31 99133-2343,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Ortomedic Produtos Médicos,http://www.ortomedic.com.br/,1.0,,Marcelo Barsotti - Possibly a senior executive or decision maker (inferred from author page on official website),0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Ortomedic Produtos Médicos,"R. Silva Jardim, 187 - 7º andar - Centro, São Bernardo do Campo - SP, 09715-090, Brazil",55 11 4123-9711,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@ortomedic.com.br,,,70
IOL - Implantes Ortopédicos,https://iolimplantes.com.br/,2.0,,Paulo Wincheski - CEO; Emerson Gibim - Gerente,0,0,,,False,False,,,,,,,,New Lead,IOL - Implantes Ortopédicos,"R. Doná Maria Fidélis, 226 - Piraporinha, Diadema - SP, 09950-350, Brazil",55 11 4070-5700,Google Places API,1.0,1.0,0.0,Pending,,,,70
GE Healthcare,http://www3.gehealthcare.com.br/,1.0,,Luiz Verzegnassi - CEO of GE Healthcare Latin America,0,0,,,False,False,,https://www.linkedin.com/company/gehealthcare/,,,,,,New Lead,GE Healthcare,"Via Ver. Joaquim Costa, 1405 - Campina Verde, Contagem - MG, 32150-240, Brazil",55 3004-2525,Google Places API,1.0,1.0,0.0,Pending,,,,70
"Lefix Implants Comércio, Importação e Exportação de Produtos Médicos Hospitalares Ltda.",http://www.lefiximplants.com.br/,1.0,,Alessandro Costa - Chief Executive Officer,0,0,,,False,False,,,,,,,,New Lead,"Lefix Implants Comércio, Importação e Exportação de Produtos Médicos Hospitalares Ltda.","Alameda Terracota, 185 - Salas 308 e 309 - Cerâmica, São Caetano do Sul - SP, 09531-190, Brazil",55 11 4224-1817,Google Places API,1.0,1.0,0.0,Pending,,,,70
Fisio Med artigos hospitalares Ltda.,http://www.fisio-medic.com.br/,1.0,,Sergio Zanelli - Sócio-Administrador; Dionisio Zanelli Junior - Sócio,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Fisio Med artigos hospitalares Ltda.,"R. Pereira Estéfano, 168 - Vila da Saúde, São Paulo - SP, 04144-070, Brazil",55 11 5594-5000,Google Places Advanced,1.0,1.0,0.0,Pending,saude@fisio-medic.com.br,,,70
Tal lab - Laboratório de Prótese Odontológica,http://www.tallab.com.br/,1.0,,Lian Branco Martins (cirurgião),0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,Tal lab - Laboratório de Prótese Odontológica,"Av. Caxingui, 198 - Butantã, São Paulo - SP, 05579-000, Brazil",55 11 91035-7353,Google Places Advanced,1.0,1.0,0.0,Pending,contato@tallab.com.br,,,70
New Era Hospital,http://www.novaerahospitalar.com.br/,1.0,,Dr. Sunil Kutty - Founder; Dr. Anand Sancheti - Founder,0,0,"São Paulo, SP",SP,False,False,,,,,,,,New Lead,New Era Hospital,"Rua Mere Amédea, 90 - Vila Maria Alta, São Paulo - SP, 02125-000, Brazil",55 11 2636-3232,Google Places Advanced,1.0,1.0,0.0,Pending,contato@novaerahospitalar.com.br,,,70
Talmax Products Dental Prosthesis,https://www.talmax.com.br/,2.0,,Johny de Oliveira - Presidente (President); Sebastian Oliveira - Fundador (Founder),0,0,"Curitiba, PR",PR,False,False,,,,,,,,New Lead,Talmax Products Dental Prosthesis,"Rua Benedito Carollo, 890 - Cidade Industrial de Curitiba, Curitiba - PR, 81290-060, Brazil",55 41 3888-5555,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Lumix Healthcare,https://lumixhealthcare.com.br/,2.0,,Information not publicly available from search results,0,0,"Curitiba, PR",PR,False,False,,,,,,,,New Lead,Lumix Healthcare,"R. Gen. Mário Tourinho, 1805 - sala 1207 - Seminário, Curitiba - PR, 80740-000, Brazil",55 41 3274-3274,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Porto Saúde RS,https://portosauders.com.br/,2.0,,Sami Foguel - CEO da Porto Saúde,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Porto Saúde RS,"Av. Protásio Alves, 4629 - sala 206 - Petrópolis, Porto Alegre - RS, 91310-003, Brazil",55 51 99449-7732,Google Places Advanced,1.0,1.0,0.0,Pending,porto.sauders@gmail.com,,,70
Riobahiafarma,http://riobahiafarma.com.br/contact.php,4.0,contact@veryverde.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Riobahiafarma,"Rua do Luxemburgo 144 - Galpão 01 - Granjas Rurais Presidente Vargas - Pirajá, Salvador - BA, 41230-130, Brazil",55 71 3015-9887,Google Places Advanced,1.0,1.0,0.0,Pending,contact@veryverde.com,,,70
LABORATORIO ORAL ARTE,http://www.laboralarte.com.br/,4.0,contato@laboralarte.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,LABORATORIO ORAL ARTE,"R. Mato Grosso, 164 - Pituba, Salvador - BA, 41830-150, Brazil",55 71 98770-0804,Google Places Advanced,1.0,1.0,0.0,Pending,contato@laboralarte.com.br,,,70
Laboratório de Prótese Dentária M Venâncio,https://labmvenancio.com/,5.0,comercial@labmvenancio.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Laboratório de Prótese Dentária M Venâncio,"R. Virgílio Damásio, 153 - 1° Andar - Valença, BA, 45400-000, Brazil",55 75 3641-1401,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
JE Hospitalar,http://www.jehospitalar.com.br/,4.0,contato@jehospitalar.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,JE Hospitalar,"Av. Milton Santos, 1168 - Ondina, Salvador - BA, 40170-110, Brazil",55 71 3017-8300,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@jehospitalar.com.br,,,70
Poli Express Logística,http://www.poliexpress.com.br/,4.0,atendimento@poliexpress.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Poli Express Logística,"Av. Santiago de Compostela, 351 - Parque Bela Vista, Salvador - BA, 40279-150, Brazil",55 71 3341-0268,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@poliexpress.com.br,,,70
Pluspharma Distribuidora,https://pluspharma.com.br/,5.0,contact@pluspharma.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Pluspharma Distribuidora,"R. Cariparé, SN - Granjas Rurais Pres. Vargas, Salvador - BA, 41230-075, Brazil",55 71 3032-2600,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
MedLife Distribuidora de Material Hospitalar e Medicamentos,http://www.medlifeba.com.br/,4.0,contato@medlifeba.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,MedLife Distribuidora de Material Hospitalar e Medicamentos,"Estr. Min. Antônio Carlos Magalhães, 152 - Buraquinho, Lauro de Freitas - BA, 42700-000, Brazil",55 71 3024-6147,Google Places Advanced,1.0,1.0,0.0,Pending,contato@medlifeba.com.br,,,70
Drogas Fast Medicamentos Especiais | Salvador,http://www.drogasfast.com.br/,4.0,atendimento@drogasfast.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Drogas Fast Medicamentos Especiais | Salvador,"R. dos Maçons, 121 - sala 202 - Pituba, Salvador - BA, 41810-205, Brazil",55 71 3023-2593,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@drogasfast.com.br,,,70
PH Química | Produtos de Limpeza Salvador,https://bit.ly/3UITXkF,5.0,vendas@bit.ly,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,PH Química | Produtos de Limpeza Salvador,"Praça Mal. Deodoro, 11 - e 12, lojas 11 e 12 - Comércio, Salvador - BA, 40015-340, Brazil",55 71 3034-3044,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Pharmacia Bioethica,http://www.bioethica.com.br/,4.0,bioethica@bioethica.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Pharmacia Bioethica,"Empresarial Torre do Parque Lj. 07 - via whatsapp - Av. Antônio Carlos Magalhães, 771 - 71 - 987456643 - Itaigara, Salvador - BA, 41825-000, Brazil",55 71 3453-8300,Google Places Advanced,1.0,1.0,0.0,Pending,bioethica@bioethica.com.br,,,70
HC Logística @hclogistica,http://www.hclogistica.com.br/,4.0,comercial@www.hclogistica.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,HC Logística @hclogistica,"Wall Street Empresarial, Torre East - Av. Luís Viana Filho, 6462 - Salas 106 - 107 - Paralela, Salvador - BA, 41730-101, Brazil",55 71 3254-6600,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Mundo Plaza Empresarial,http://www.condominiomundoplaza.com.br/,4.0,eventos@condominiomundoplaza.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Mundo Plaza Empresarial,"Av. Tancredo Neves, 620 - Caminho das Árvores, Salvador - BA, 41820-020, Brazil",55 71 3500-2555,Google Places Advanced,1.0,1.0,0.0,Pending,eventos@condominiomundoplaza.com.br,,,70
Health Saúde e Bem Estar,https://www.healthsaude.com/,5.0,sales@www.healthsaude.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Health Saúde e Bem Estar,"Avenida Tancredo Neves 620, Edf. Mundo Plaza, Salas 605 e 606 - Caminho das Árvores, Salvador - BA, 41820-020, Brazil",55 71 2137-6468,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
TECMEPE,https://tecmepe.com.br/,5.0,contact@tecmepe.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,TECMEPE,"R. José de Alencar, 755 - Boa Vista, Recife - PE, 50070-030, Brazil",55 81 3423-7753,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Medcenter Recife,https://www.instagram.com/medcenterrecife/,5.0,comercial@www.instagram.com,,30,0,"Recife, PE",PE,False,False,,https://www.linkedin.com/company/ester-amaral-p%C3%A3es-e-cia/,,,,,,New Lead,Medcenter Recife,"R. Jorn. Paulo Bitencourt, 241 - Derby, Recife - PE, 52010-260, Brazil",55 81 3314-6468,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Linkmed Solução em Equipamento Médico Hospitalar,http://linkmedequipamentos.com.br/,4.0,vendas@linkmedequipamentos.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Linkmed Solução em Equipamento Médico Hospitalar,"R. Estado de Israel, 334 - sala 305 - Ilha do Leite, Recife - PE, 50070-415, Brazil",55 81 3423-4397,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@linkmedequipamentos.com.br,,,70
FR Produtos Médicos,http://frpe.com.br/,4.0,frpe@frpe.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,FR Produtos Médicos,"R. Joaquim de Brito, 240 - Boa Vista, Recife - PE, 50070-000, Brazil",55 81 3423-2022,Google Places Advanced,1.0,1.0,0.0,Pending,contato@bycbs.com,,,70
"TR Médico - Cpap, Bipap e Oxigênio em Recife.",http://www.trmedicohospitalar.com.br/,4.0,sacs@trmedicohospitalar.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,"TR Médico - Cpap, Bipap e Oxigênio em Recife.","Empresarial Kronos - R. das Pernambucanas, 407 - Sala 707 - Graças, Recife - PE, 52011-010, Brazil",55 81 98269-4886,Google Places Advanced,1.0,1.0,0.0,Pending,sacs@trmedicohospitalar.com.br,,,70
Dprosmed produtos hospitalares e medicamentos,https://dprosmed.odoo.com/,5.0,sistema@dprosmed.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Dprosmed produtos hospitalares e medicamentos,"Av. Prof. Moraes Rego, 571a - Iputinga, Recife - PE, 50670-420, Brazil",55 81 3033-9090,Google Places Advanced,1.0,1.0,0.0,Pending,dprosmed@dprosmed.com.br,,,70
Mafmed Home Care - Rental Hospital Materials,http://www.mafmed.com.br/,4.0,contato@mafmed.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Mafmed Home Care - Rental Hospital Materials,"R. Arnaldo Bastos, 83 - Madalena, Recife - PE, 50610-130, Brazil",55 81 99542-0979,Google Places Advanced,1.0,1.0,0.0,Pending,contato@mafmed.com.br,,,70
Caremedic Material Hospitalar Recife,https://sites.google.com/view/caremedic/in%C3%ADcio,5.0,atendimento@sites.google.com,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Caremedic Material Hospitalar Recife,"Av. Herculano Bandeira, 544 - Pina, Recife - PE, 51110-131, Brazil",55 81 97341-7014,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
EKIPAMÓVEIS,http://ekipaloc.com.br/,4.0,ekipamoveis@gmail.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,EKIPAMÓVEIS,"Av. Vale dos Barris, 04 - Barris, Salvador - BA, 40070-055, Brazil",55 71 3042-1398,Google Places Advanced,1.0,1.0,0.0,Pending,ekipamoveis@gmail.com,,,70
NUCLEARIS SISTEMAS EM MEDICINA NUCLEAR LTDA,http://www.nuclearis.com.br/,4.0,comercial@nuclearis.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,NUCLEARIS SISTEMAS EM MEDICINA NUCLEAR LTDA,"SHOPPING BUSINESS TORRE AMERICA - Alameda Salvador, 1057 - sala 912 - Caminho das Árvores, Salvador - BA, 41720-790, Brazil",55 71 99667-2142,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@nuclearis.com.br,,,70
Vita Salute - Cuidados Integrados | Coworking em Salvador | Stiep,https://www.vitasalutecoworking.com.br/,5.0,contact@www.vitasalutecoworking.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Vita Salute - Cuidados Integrados | Coworking em Salvador | Stiep,"Condomínio Metropolis Empresarial - R. Dr. José Peroba, 275 - sala 1210 - STIEP, Salvador - BA, 41770-235, Brazil",55 71 99235-9350,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Heal Institute,http://www.healinstitute.com.br/,4.0,atendimento@www.healinstitute.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Heal Institute,"Av. Antônio Carlos Magalhães - Itaigara, Salvador - BA, 41825-000, Brazil",55 71 99998-5001,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Studio Ourique,https://www.instagram.com/studioourique/,5.0,comercial@www.instagram.com,,0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,Studio Ourique,"R. Felipe Schmidt, 51 - sala 702 - Centro, Florianópolis - SC, 88010-000, Brazil",55 48 99961-9293,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Medimplant Comércio Importação e Exportação Ltda,http://medimplant.com.br/,4.0,medimplant@medimplant.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Medimplant Comércio Importação e Exportação Ltda,"Edf. Salvador Business Shopping - Torre América - Alameda Salvador, 1057 - Sala: 1701 - Caminho das Árvores, Salvador - BA, 41820-790, Brazil",55 71 3311-9150,Google Places Advanced,1.0,1.0,0.0,Pending,medimplant@medimplant.com.br,,,70
ALUMATH,https://www.instagram.com/alumath.aluguel,5.0,comercial@www.instagram.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,ALUMATH,"Av. Vasco da Gama, 108 - Engenho Velho da Federação, Salvador - BA, 40220-520, Brazil",55 71 99951-4256,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Perfecta Manipulation Pharmacy in Florianópolis,http://www.perfectafarmacia.com.br/,4.0,sac@www.perfectafarmacia.com.br,,0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,Perfecta Manipulation Pharmacy in Florianópolis,"R. Vidal Ramos, 136 - Centro, Florianópolis - SC, 88010-320, Brazil",55 48 3222-4115,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Mariana Luiza Esteticista,http://www.instagram.com/marianaluiza.esteticista,4.0,comercial@www.instagram.com,,0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,Mariana Luiza Esteticista,"Av. Pref. Osmar Cunha, 183 - Centro, Florianópolis - SC, 88010-400, Brazil",55 48 99997-2954,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Vitality Saúde - Excelência em Produtos Médicos e Hospitalares,https://www.instagram.com/vitalitysaude.ba/,5.0,comercial@www.instagram.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Vitality Saúde - Excelência em Produtos Médicos e Hospitalares,"Amendoeira Center - R. Espírito Santo, 9 - Pituba, Salvador - BA, 41830-120, Brazil",55 71 99939-7263,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
MSA HOSPITALAR,http://www.msahospitalar.com.br/,4.0,contact@www.msahospitalar.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,MSA HOSPITALAR,"radio metrópole - R. Lamarão, 334 - proximos a - Pernambués, Salvador - BA, 41100-086, Brazil",55 71 99170-9032,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@msahospitalar.com.br,,,70
Estrela Med - Produtos Médicos e Ortopédicos,https://instagram.com/estrelamed1?igshid=MzRlODBiNWFlZA==,5.0,contact@instagram.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Estrela Med - Produtos Médicos e Ortopédicos,"No prédio do antigo cartório - R. da Mouraria, 34 - Nazaré, Salvador - BA, 40040-090, Brazil",55 71 3039-0843,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
BH Wellness Center,https://www.instagram.com/bhwellnesscenter/,5.0,comercial@www.instagram.com,,0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,BH Wellness Center,"R. Rafael Bandeira, 41 - Centro, Florianópolis - SC, 88015-450, Brazil",55 48 99120-1411,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Salvador Máscaras Med Produtos Hospitalares Medicos,http://www.salvadormascaras.com.br/,4.0,ssamascaras@gmail.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Salvador Máscaras Med Produtos Hospitalares Medicos,"Av. Manoel Dias da Silva, 2482 - Pituba, Salvador - BA, 41830-001, Brazil",55 71 99989-7579,Google Places Advanced,1.0,1.0,0.0,Pending,ssamascaras@gmail.com,,,70
Dra. Francine Oliveira Spessatto - Medicina Bioenergética em Florianópolis/SC,http://www.medicinabioenergetica.com.br/,4.0,contato@francinespessatto.com.br,,0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,Dra. Francine Oliveira Spessatto - Medicina Bioenergética em Florianópolis/SC,"R. Alm. Alvim, 607 - Centro, Florianópolis - SC, 88015-380, Brazil",55 48 99900-8551,Google Places Advanced,1.0,1.0,0.0,Pending,contato@francinespessatto.com.br,,,70
MOPE - URGÊNCIA ODONTOLÓGICA EM SALVADOR,http://clinicamope.com/,4.0,info@clinicamope.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,MOPE - URGÊNCIA ODONTOLÓGICA EM SALVADOR,"Wall Street, Torre West - Av. Luís Viana Filho, 6462 - Sala 0228 - Paralela, Salvador - BA, 41730-101, Brazil",55 71 98182-3931,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Proimplante,http://proimplante.com.br/,4.0,proimplante@gmail.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Proimplante,"Av. Antônio Carlos Magalhães, 585 - 1º andar Salas 101/102/103/104 - Itaigara, Salvador - BA, 41825-000, Brazil",55 71 98791-0033,Google Places Advanced,1.0,1.0,0.0,Pending,proimplante@gmail.com,,,70
CD manutenção de equipamentos,https://instagram.com/cd.manutencao?igshid=MzRlODBiNWFlZA==,5.0,contact@instagram.com,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,CD manutenção de equipamentos,"Av. Dorival Caymmi, 15.549 - QUADRA D LOTE 02- SALA 06 - Itapuã, Salvador - BA, 41635-150, Brazil",55 71 98639-4093,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dental Nordeste,http://www.dentalmac.com.br/,4.0,financeiro@dentalmac.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Dental Nordeste,"Av. Antônio Carlos Magalhães, 34 - Pituba, Salvador - BA, 41800-700, Brazil",55 71 3359-9096,Google Places Advanced,1.0,1.0,0.0,Pending,financeiro@dentalmac.com.br,,,70
Bahiafix - Estética e Odontologia,http://bahiafix.com.br/,4.0,contato@bahiafix.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Bahiafix - Estética e Odontologia,"Rua Guillard Muniz, 711 C,Comercial Esquina do Parque - Em cima do preto bar - Em frente ao Boteco do Caranguejo - Sala 103 e 104 - Pituba, Salvador - BA, 41810-110, Brazil",55 71 99257-6077,Google Places Advanced,1.0,1.0,0.0,Pending,contato@bahiafix.com.br,,,70
Dental MAC - Sua mais completa dental.,http://www.dentalmac.com.br/,4.0,financeiro@dentalmac.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Dental MAC - Sua mais completa dental.,"Av. Antonio C. Magalhães, 34 - Edf. Servicenter - térreo - Itaigara, Salvador - BA, 41800-700, Brazil",55 71 3359-9096,Google Places Advanced,1.0,1.0,0.0,Pending,financeiro@dentalmac.com.br,,,70
Bahiamed Comércio de Materiais Hospitalares,https://www.bahiamed.com.br/,5.0,bahiamed@bahiamed.com.br,,0,0,"Salvador, BA",BA,False,False,,,,,,,,New Lead,Bahiamed Comércio de Materiais Hospitalares,"R. Prof. Lemos Brito, 28 - Barra, Salvador - BA, 40140-090, Brazil",55 71 3264-9699,Google Places Advanced,1.0,1.0,0.0,Pending,bahiamed@bahiamed.com.br,,,70
Caxangá - Peças e Equipamentos Hospitalares,http://www.caxangahospitalar.com.br/,4.0,contact@www.caxangahospitalar.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Caxangá - Peças e Equipamentos Hospitalares,"R. Elizeu Cavalcante, 71 - Cordeiro, Recife - PE, 50711-180, Brazil",55 81 3031-9195,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Uni Hospitalar,https://www.unihospitalar.com.br/,5.0,info@www.unihospitalar.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Uni Hospitalar,"R. Alagoas, 261 - Ipsep, Recife - PE, 51350-560, Brazil",55 81 3472-7201,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
DMI Material Médico Hospitalar LTDA,http://www.dmionline.com.br/,4.0,contato@dmidf.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,DMI Material Médico Hospitalar LTDA,"Saa Q 3, 565 - SIA, Brasília - DF, 70632-300, Brazil",55 61 3048-7650,Google Places Advanced,1.0,1.0,0.0,Pending,vendas5@dmidf.com.br,,,70
MedMedic - Produtos para a Saúde,https://loja.medmedic.com.br/,5.0,info@loja.medmedic.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,MedMedic - Produtos para a Saúde,"SRTVN Quadra 702 Bloco P - Edf. Brasília Rádio Center - Loja 37 Terrea - Asa Norte, Brasília - DF, 70719-900, Brazil",55 61 99926-8626,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Super Saúde,http://www.supersaudeoficial.com.br/,4.0,contact@www.supersaudeoficial.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Super Saúde,"BLOCO 02 LOJA C1 1SS - Asa Sul, Brasília - DF, 70390-700, Brazil",55 (61) 98345-8302,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Executiva Hospitalar - Locação de Equipamentos Hospitalares e Serviços Empresariais,https://executivahospitalar.com.br/,5.0,executivahospitalar@gmail.com,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Executiva Hospitalar - Locação de Equipamentos Hospitalares e Serviços Empresariais,"Col. Agrícola Águas Claras - Guará, Chácara 46 - lote 01 - Guará, Brasília - DF, 70297-400, Brazil",55 61 99889-4020,Google Places Advanced,1.0,1.0,0.0,Pending,executivahospitalar@gmail.com,,,70
Cattis Medical,http://www.cattismedical.com.br/,4.0,cotacao@cattismedical.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Cattis Medical,"SHCGN CRN 714/715 BLOCO D, LOJA 46, ASA NORTE – BRASÍLIA-DF Comércio Local Norte CEP 70761-640 - Asa Norte, Brasília - DF, 70775-510, Brazil",55 61 99244-0183,Google Places Advanced,1.0,1.0,0.0,Pending,cotacao@cattismedical.com.br,,,70
BSB Distribuidora de Medicamentos e Produtos Hospitalares,https://www.instagram.com/bsbdistribuidora.med,5.0,comercial@www.instagram.com,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,BSB Distribuidora de Medicamentos e Produtos Hospitalares,"St. F Sul QSF 16 Lt 207 Loja 02 - Taguatinga, Brasília - DF, 72025-660, Brazil",55 61 3522-7015,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
