Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
Oral Unic Implantes Vitória,https://oralunicvitoria.com.br/,5.0,recepcao@oralunicvitoria.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Oral Unic Implantes Vitória,"R. Des. Ferreira Coelho, 198 - Praia do Suá, Vitória - ES, 29052-210, Brazil",55 27 99888-8826,Google Places Advanced,1.0,1.0,0.0,Pending,recepcao@oralunicvitoria.com.br,,,70
Distriodonto - Dental Serra - Produtos Odontológicos,https://www.distriodonto.com.br/,5.0,info@www.distriodonto.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Distriodonto - Dental Serra - Produtos Odontológicos,"Av. Civit, 1253 - Parque Res. Laranjeiras, Serra - ES, 29165-680, Brazil",55 27 3441-4803,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Cota Dental,https://www.cotadental.com.br/,5.0,contato@cotadental.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Cota Dental,"R. Samuel Meira Brasil, 394 - Taquara II, Serra - ES, 29167-650, Brazil",55 27 99907-2019,Google Places Advanced,1.0,1.0,0.0,Pending,contato@cotadental.com.br,,,70
S.I.N. Implant System - Vitória,http://sinimplantsystem.com/,4.0,international@sinimplantsystem.com,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,S.I.N. Implant System - Vitória,"Edifício Global Tower - Av. Nossa Sra. dos Navegantes, 955 - salas 917 e 918 - Enseada do Suá, Vitória - ES, 29050-335, Brazil",55 27 3325-3038,Google Places Advanced,1.0,1.0,0.0,Pending,international@sinimplantsystem.com,,,70
Dental Dentistry,https://www.dentaldentistry.com.br/,5.0,dentistry@dentaldentistry.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Dental Dentistry,"Edifício Royal Center - Av. Nossa Sra. da Penha, 565 - Loja 06 - Santa Lucia, Vitória - ES, 29056-923, Brazil",55 27 99311-6811,Google Places Advanced,1.0,1.0,0.0,Pending,dentistry@dentaldentistry.com.br,,,70
Dental Endomaxxi,http://www.endomaxxi.com.br/,4.0,kill@endomaxxi.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Dental Endomaxxi,"R. Misael Pedreira da Silva, 70 - Santa Lucia, Vitória - ES, 29056-230, Brazil",55 27 99915-0477,Google Places Advanced,1.0,1.0,0.0,Pending,kill@endomaxxi.com.br,,,70
Maxxi Dental | Dabi Atlante | Produtos Odontológicos,http://www.maxxidental.com.br/,4.0,contato@maxxidental.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Maxxi Dental | Dabi Atlante | Produtos Odontológicos,"Edifício Medical Center - R. Misael Pedreira da Silva, 70 - Loja 04 - Santa Lucia, Vitória - ES, 29056-230, Brazil",55 27 3325-3038,Google Places Advanced,1.0,1.0,0.0,Pending,contato@maxxidental.com.br,,,70
Dental Capixaba,https://www.dentalcapixaba.com.br/,5.0,dentalcapixaba@dentalcapixaba.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Dental Capixaba,"Condomínio do Edifício Quartier Center - R. Aleixo Netto, 454 - Praia do Canto, Vitória - ES, 29055-260, Brazil",55 27 3205-2000,Google Places Advanced,1.0,1.0,0.0,Pending,dentalcapixaba@dentalcapixaba.com.br,,,70
IlhaMed Hospitalar,https://www.ilhamed.com.br/,5.0,comercial@www.ilhamed.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,IlhaMed Hospitalar,"Rua Henrique Moscoso, 1140 - Centro de Vila Velha, Vila Velha - ES, 29123-250, Brazil",55 27 3229-2023,Google Places Advanced,1.0,1.0,0.0,Pending,seuemail@email.com.br,,,70
Pwm Tecnologia Medico Hospitalar.,https://pwm-hospitalar.vercel.app/,5.0,Pwmhospitalar@gmail.com,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Pwm Tecnologia Medico Hospitalar.,"R. 207, 353 - St. Leste Vila Nova, Goiânia - GO, 74630-110, Brazil",55 62 3261-8277,Google Places Advanced,1.0,1.0,0.0,Pending,pwmhospitalar@gmail.com,,,70
Engemédica - Engenharia Hospitalar e Manutenção de equipamentos médicos,http://engemedica.com.br/,6.0,gustavo@engemedica.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Engemédica - Engenharia Hospitalar e Manutenção de equipamentos médicos,"Edifício Victória Plaza - Av. Anísio Fernandes Coelho, 1301 - Sala 304 - Jardim da Penha, Vitória - ES, 29060-670, Brazil",55 27 99829-4005,Google Places Advanced,1.0,1.0,0.0,Pending,gustavo@engemedica.com.br,"[{""name"": ""Diretora da Engemédica"", ""title"": ""Diretora"", ""confidence"": ""high""}]",,80
CICATRIZE CIRÚRGICA,https://www.cicatrizecirurgica.com.br/servicos,5.0,cicatrizecirurgica@gmail.com,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,CICATRIZE CIRÚRGICA,"R. Cap. Domingos Corrêa da Rocha, 80 - Santa Lucia, Vitória - ES, 29056-220, Brazil",55 27 99975-1922,Google Places Advanced,1.0,1.0,0.0,Pending,meu@email.com.br,,,70
Emilcardio Produtos Hospitalares,https://emilcardio.com.br/,5.0,emilcardio@emilcardio.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Emilcardio Produtos Hospitalares,"R. João Bastos Viêira, 131 - Ilha de Santa Maria, Vitória - ES, 29051-200, Brazil",55 27 3222-8494,Google Places Advanced,1.0,1.0,0.0,Pending,emilcardio@emilcardio.com.br,,,70
Lumiar Healthcare Vitória,https://portal.lumiarsaude.com.br/unidades/vitoria-es/,5.0,contact@portal.lumiarsaude.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Lumiar Healthcare Vitória,"Av. Leitão da Silva, 1272 - Santa Lucia, Vitória - ES, 29056-184, Brazil",55 27 98171-5482,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Vitória Hospitalar Ltda,http://www.vitoriahospitalar.com.br/,4.0,atendimento@www.vitoriahospitalar.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Vitória Hospitalar Ltda,"Av. Nossa Sra. dos Navegantes, 955 Ed. Global Tower - Salas 611-613 - Enseada do Suá, Vitória - ES, 29050-335, Brazil",55 27 3345-7225,Google Places Advanced,1.0,1.0,0.0,Pending,vh@vitoriahospitalar.com.br,,,70
Ilhamed Hospitalar - Vitória,https://www.ilhamed.com.br/,5.0,comercial@www.ilhamed.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Ilhamed Hospitalar - Vitória,"R. Des. Ferreira Coelho, 323 - Praia do Suá, Vitória - ES, 29052-210, Brazil",55 27 3314-2681,Google Places Advanced,1.0,1.0,0.0,Pending,seuemail@email.com.br,,,70
Vix Hospitalar,https://www.vixhospitalar.com.br/,5.0,admin@vixhospitalar.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Vix Hospitalar,"ED. Leon Trade Center - R. Ulisses Sarmento, 24 - Loja 6 - Praia do Suá, Vitória - ES, 29052-320, Brazil",55 27 99934-8927,Google Places Advanced,1.0,1.0,0.0,Pending,meu@email.com.br,,,70
Innovare Soluções Tecnológicas,https://innovaresolucoesgo.com.br/,5.0,comercial@innovaresolucoesgo.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Innovare Soluções Tecnológicas,"Terra Office - Av. C-4, N° 931 - SALA 2101-B - Jardim América, Goiânia - GO, 74265-040, Brazil",55 62 3609-7048,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
CLIVIX ODONTOLOGIA,https://www.clivix.com.br/,5.0,comercial@www.clivix.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,CLIVIX ODONTOLOGIA,"R. Francisco Rubim, 380 - Bento Ferreira, Vitória - ES, 29050-680, Brazil",55 27 98881-8432,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dra. Letícia Ribeiro Meirelles,http://www.leticiarm.com.br/,4.0,l.rm@live.com,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Dra. Letícia Ribeiro Meirelles,"Av. Saturnino de Brito, 1270 - Praia do Canto, Vitória - ES, 29055-180, Brazil",55 27 99227-8383,Google Places Advanced,1.0,1.0,0.0,Pending,l.rm@live.com,,,70
Laboratório Padilha,https://labpadilha.com.br/,5.0,comercial@labpadilha.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Laboratório Padilha,"R. Valter José Pasoline, 65 - Enseada do Suá, Vitória - ES, 29050-280, Brazil",55 27 3239-1685,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
"Arte de Sorrir: Clinica odontológica - implante, lentes, clinica geral em Vitória - ES",https://artedesorrir.com.br/,5.0,contact@artedesorrir.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,"Arte de Sorrir: Clinica odontológica - implante, lentes, clinica geral em Vitória - ES","Av. Mal. Campos, 604 - Consolação, Vitória - ES, 29045-460, Brazil",55 27 99921-8984,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
IMAFAR - Farmácia de Manipulação - Jardim da Penha,http://www.imafar.com.br/,4.0,contact@www.imafar.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,IMAFAR - Farmácia de Manipulação - Jardim da Penha,"Praça Regina Frigeri Furno, 340 - Jardim da Penha, Vitória - ES, 29060-200, Brazil",55 27 3382-3200,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Farmaderm Farmácia Dermatológica Ltda,http://www.farmaderm.com.br/,4.0,comercial@www.farmaderm.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Farmaderm Farmácia Dermatológica Ltda,"Mini Shopping Camburi - Av. Francisco Generoso da Fonseca, 690 - Jardim da Penha, Vitória - ES, 29060-270, Brazil",55 27 3324-9499,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Alianza Pharma Farmácia Especializada,https://www.alianzapharma.com.br/,5.0,contato@alianzapharma.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Alianza Pharma Farmácia Especializada,"R. José Vivácqua, 673 - Jabour, Vitória - ES, 29072-285, Brazil",55 27 99739-4249,Google Places Advanced,1.0,1.0,0.0,Pending,contato@alianzapharma.com.br,,,70
Carpe Diem | Farmácia de Manipulação em Vitória - ES,https://loja.farmaciacarpediem.com.br/,5.0,atendimento@loja.farmaciacarpediem.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Carpe Diem | Farmácia de Manipulação em Vitória - ES,"R. Aleixo Netto, 672 - Praia do Canto, Vitória - ES, 29055-260, Brazil",55 27 3227-9000,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Farmaderm,https://www.farmaderm.com.br/,5.0,comercial@www.farmaderm.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Farmaderm,"R. Aleixo Netto, 379 - Santa Lucia, Vitória - ES, 29057-200, Brazil",55 27 2125-3262,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
"Theralog Mudanças, Guarda Móveis e Transportes",http://theralog.com.br/,4.0,contatos@theralog.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,"Theralog Mudanças, Guarda Móveis e Transportes","R. Daniel Abreu Machado, 291 - Itararé, Vitória - ES, 29047-540, Brazil",55 27 3215-0808,Google Places Advanced,1.0,1.0,0.0,Pending,contatos@theralog.com.br,,,70
Comercial Panamá VIX,https://www.instagram.com/comercial_panama_vix,5.0,comercial@www.instagram.com,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Comercial Panamá VIX,"R. José Célso Cláudio, 810 - Loja 01 - Jardim Camburi, Vitória - ES, 29090-410, Brazil",55 27 3441-9371,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
OGP COMERCIO E SERVIÇOS LTDA - ME,https://www.facebook.com/ogpassistencia/?fref=ts,5.0,sales@www.facebook.com,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,OGP COMERCIO E SERVIÇOS LTDA - ME,"R. Hermes Curry Carneiro, N° 535 - lado ímpar - Monte Belo, Vitória - ES, 29053-221, Brazil",55 27 3322-4878,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Máxima Hospitalar,http://maximaes.com.br/,4.0,comercial@maximaes.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Máxima Hospitalar,"R. Cláudio Coutinho, 57 - 2 andar - Jardim Limoeiro, Serra - ES, 29164-074, Brazil",55 27 99878-1101,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@maximaes.com.br,,,70
Vimalab,http://vimalab.com/vimalab/,4.0,sales@vimalab.com,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Vimalab,"R. Ithobal Rodrigues de Campos, 107 - Forte São João, Vitória - ES, 29017-075, Brazil",55 27 3094-9707,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Ortopedia Alexandrina,http://www.ortopediaalexandrina.com.br/,4.0,sac@www.ortopediaalexandrina.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Ortopedia Alexandrina,"R. Bernardino Monteiro, 34 - Centro, Vitória - ES, 29015-400, Brazil",55 27 3222-7519,Google Places Advanced,1.0,1.0,0.0,Pending,contato@google.com.br,,,70
DentalClin Odontologia Integrada,https://dentalclinvitoria.meudoutor.com/,5.0,sales@dentalclinvitoria.meudoutor.com,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,DentalClin Odontologia Integrada,"R. José Alexandre Buaiz, 190 - Sala 714 - Enseada do Suá, Vitória - ES, 29050-545, Brazil",55 27 99899-5913,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dra. Daniela Feu,http://danielafeurosa.com.br/,4.0,consultoriodradanielafeurosa@gmail.com,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Dra. Daniela Feu,"Av. Nossa Sra. da Penha, 570 - Sala 1308 - Praia do Canto, Vitória - ES, 29055-940, Brazil",55 27 99844-4645,Google Places Advanced,1.0,1.0,0.0,Pending,consultoriodradanielafeurosa@gmail.com,,,70
Odontologia Meira Britto (Dr. Francisco Meira Britto Jr.),http://www.odontologiameirabritto.com.br/,4.0,atendimento@odontologiameirabritto.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Odontologia Meira Britto (Dr. Francisco Meira Britto Jr.),"Pc Philogomiro Lannes, 200 - Jardim da Penha, Vitória - ES, 29060-740, Brazil",55 27 99826-2710,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@odontologiameirabritto.com.br,,,70
Clínica Odontológica | Rede Odonto Vitória,https://www.redeodonto.com.br/associadas-unidade-es-vitoria-dentista-em-vitoria-centro-es,5.0,comercial@www.redeodonto.com.br,,0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Clínica Odontológica | Rede Odonto Vitória,"Avenida Jerônimo Monteiro, 1000 - Salas 1309 e 1310 - Centro, Vitória - ES, 29010-002, Brazil",55 27 3029-4331,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Vanguard Trade and Services Ltd.,http://www.vanguarda.net.br/,4.0,vendas@www.vanguarda.net.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Vanguard Trade and Services Ltd.,"Rua 26, 213 - St. Marista, Goiânia - GO, 74150-080, Brazil",55 62 3293-1414,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Protetic - Laboratório de Prótese Dentária,https://www.instagram.com/proteticoficial/,5.0,comercial@www.instagram.com,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Protetic - Laboratório de Prótese Dentária,"R. 115 H - St. Sul, Goiânia - GO, 74810-240, Brazil",55 62 98588-8535,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
"LOJÃO SAÚDE/DROGAMEDSON loja de produtos ortopédicos, médicos hospitalares, em Aparecida de Goiânia.",https://api.whatsapp.com/send/?phone=5562981325813&text&type=phone_number&app_absent=0,5.0,vendas@api.whatsapp.com,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,"LOJÃO SAÚDE/DROGAMEDSON loja de produtos ortopédicos, médicos hospitalares, em Aparecida de Goiânia.","Whatsapp 62981325813 - Av. das Nações, Qd 15 - Lt 13, SL 4 - Bairro Vera Cruz, Aparecida de Goiânia - GO, 74976-190, Brazil",55 62 98132-5813,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Med Prata Hospitalar,https://instagram.com/medprata_hospitalar,5.0,contact@instagram.com,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Med Prata Hospitalar,"Av. T-63, 2603 - Quadra 360. Lote 03 - Jardim América, Goiânia - GO, 74250-320, Brazil",55 62 99691-1939,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Móveis Andrade,http://andradehospitalar.com.br/,4.0,contato@andradehospitalar.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Móveis Andrade,"Av. União, Quadra 110 - Lote 01,02,03,04 - St. Garavelo, Aparecida de Goiânia - GO, 74930-600, Brazil",55 62 3588-2646,Google Places Advanced,1.0,1.0,0.0,Pending,vendas1@andradehospitalar.com.br,,,70
Emavir Moveis Hospitalar,https://instagram.com/01manoelsilva?igshid=NTc4MTIwNjQ2YQ==,5.0,contact@instagram.com,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Emavir Moveis Hospitalar,"Av. Santa Rita, 590 - Quadra 4 Lote 4 - Jardim Olimpico, Aparecida de Goiânia - GO, 74922-100, Brazil",55 62 99116-9106,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Prisma Medical - Materiais Cirúrgicos Ortopédicos,http://www.prismamedical.com.br/,4.0,contato@www.prismamedical.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Prisma Medical - Materiais Cirúrgicos Ortopédicos,"Av. Independência, 2971 - Alto da Boa Vista, Ribeirão Preto - SP, 14010-210, Brazil",55 16 3931-2858,Google Places Advanced,1.0,1.0,0.0,Pending,prisma@prismamedical.com.br,,,70
Medlinn Saúde - Setor Bueno,http://www.medlinnsaude.com.br/,4.0,contato@medlinn.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Medlinn Saúde - Setor Bueno,"Av. T-7, 815 - St. Bueno, Goiânia - GO, 74210-265, Brazil",55 62 3597-6390,Google Places Advanced,1.0,1.0,0.0,Pending,contato@medlinn.com.br,,,70
Imperial Hospitalar,http://imperialhospitalar.com.br/,4.0,sac@imperialhospitalar.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Imperial Hospitalar,"Av. Rio Negro, 158 - Quadra 189 lote 24 - Parque Amazonia, Goiânia - GO, 74840-520, Brazil",55 62 3932-0500,Google Places Advanced,1.0,1.0,0.0,Pending,sac@imperialhospitalar.com.br,,,70
Alfa Mare | Equipamentos e Serviços para Laboratórios,http://www.alfamare.com.br/,4.0,contato@alfamare.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Alfa Mare | Equipamentos e Serviços para Laboratórios,"Av. Independência, N° 460 - Quadra 96, Lote 28 - Jardim Atlântico, Goiânia - GO, 74343-380, Brazil",55 62 4141-6997,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@alfamare.com.br,,,70
Dinâmica Medical,https://dinamicamedical.com/,5.0,orcamento@dinamicamedical.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Dinâmica Medical,"Edif Nasa Business Style - Av. 136, 761 - Quadraf-44 Lote 02-e Sala 21 - St. Sul, Goiânia - GO, 74093-250, Brazil",55 62 99802-6060,Google Places Advanced,1.0,1.0,0.0,Pending,orcamento@dinamicamedical.com.br,,,70
"APOIO ORTOPEDIA - Unid. BUENO - Produtos, Ortopédicos, Venda, Aluguel, Cadeira de Rodas, Camas, Hospitalares, Botas, Muletas",http://apoioortopedia.com.br/,4.0,contact@apoioortopedia.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,"APOIO ORTOPEDIA - Unid. BUENO - Produtos, Ortopédicos, Venda, Aluguel, Cadeira de Rodas, Camas, Hospitalares, Botas, Muletas","R. T-27, 700 - St. Bueno, Goiânia - GO, 74000-000, Brazil",55 62 3251-6466,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
APOIO ORTOPEDIA - Unid. PARANAÍBA,http://www.apoioortopedia.com.br/,4.0,comercial@www.apoioortopedia.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,APOIO ORTOPEDIA - Unid. PARANAÍBA,"Av. Paranaíba, 657 - St. Central, Goiânia - GO, 74020-010, Brazil",55 62 3212-5688,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Líder Ortopedia | Palmilha Ortopédica | Prótese Ortopédica | Loja de Produtos Ortopédicos em Goiânia,https://entra.la/lider-ortopedia,5.0,info@entra.la,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Líder Ortopedia | Palmilha Ortopédica | Prótese Ortopédica | Loja de Produtos Ortopédicos em Goiânia,"Av. T-7, 62 - Qd. 30 Lt. 02 - St. Oeste, Goiânia - GO, 74140-110, Brazil",55 62 3224-0977,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Ortolife - Technical Orthopedics,https://www.ortolifego.com.br/,5.0,contato@ortolifego.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Ortolife - Technical Orthopedics,"R. 220, 230 - St. Coimbra, Goiânia - GO, 74535-090, Brazil",55 62 3095-5232,Google Places Advanced,1.0,1.0,0.0,Pending,contato@ortolifego.com.br,,,70
Ortolínea Produtos Ortopédicos e Hospitalares,http://www.ortolinea.com.br/,4.0,contato@ortolinea.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Ortolínea Produtos Ortopédicos e Hospitalares,"R. C-139, 795 - Qd. 341 Lt. 01 - Jardim América, Goiânia - GO, 74275-070, Brazil",55 62 98170-5588,Google Places Advanced,1.0,1.0,0.0,Pending,contato@ortolinea.com.br,,,70
VITÓRYA ORTOPÉDICA,https://www.instagram.com/vitorya_ortopedica/,5.0,comercial@www.instagram.com,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,VITÓRYA ORTOPÉDICA,"Av. Edmundo P. de Abreu, Q 63, 13 - St. Pedro Ludovico, Goiânia - GO, 74823-030, Brazil",55 62 98182-2627,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
SS Ortopedia Loja de Produtos Ortopédicos e Artigos Hospitalares,https://ssortopedia.com.br/,5.0,contact@ssortopedia.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,SS Ortopedia Loja de Produtos Ortopédicos e Artigos Hospitalares,"R. Santo Agostinho, Qd 105 - Lote 14 Nº 188 Sala 01 - Jardim Europa, Goiânia - GO, 74330-670, Brazil",55 62 3661-4217,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
"Ortopedia Brasil - Cadeira de rodas, Produtos Ortopédicos, Órteses e Próteses.",https://www.ortopediabrasil.com.br/,5.0,compras@ortopediabrasil.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,"Ortopedia Brasil - Cadeira de rodas, Produtos Ortopédicos, Órteses e Próteses.","Av. L, 525 - St. Aeroporto, Goiânia - GO, 74075-030, Brazil",55 62 3212-2002,Google Places Advanced,1.0,1.0,0.0,Pending,compras@ortopediabrasil.com.br,,,70
Halex Istar Indústria Farmacêutica S/A,http://www.halexistar.com.br/,6.0,sac@halexistar.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Halex Istar Indústria Farmacêutica S/A,"BR-153, Km 03 - Conj. Palmares, Goiânia - GO, 74775-027, Brazil",55 62 3265-6500,Google Places Advanced,1.0,1.0,0.0,Pending,sac@halexistar.com.br,"[{""name"": ""Responsabilidade Sócio Ambiental"", ""title"": ""Sócio"", ""confidence"": ""high""}]",,80
Sun Pharma - Sun Farmacêutica do Brasil Ltda.,http://www.sunpharma.com/,4.0,contato@www.sunpharma.com,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Sun Pharma - Sun Farmacêutica do Brasil Ltda.,"Rod. GO. 080 - km 02 - Chácaras 01/02 - Vila Jardim Pompéia, Goiânia - GO, 74690-060, Brazil",55 800 719 9702,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Equiplex Industria Farmaceutica,http://www.equiplex.com.br/,4.0,sac@equiplex.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Equiplex Industria Farmaceutica,"R. Beija Flor - Expansul, Aparecida de Goiânia - GO, 74986-710, Brazil",55 800 701 1103,Google Places Advanced,1.0,1.0,0.0,Pending,sac@equiplex.com.br,,,70
Ephar,https://www.ephar.com.br/,5.0,sac@ephar.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Ephar,"Av. Dr. José Neto Carneiro, 530 - Crimeia Leste, Goiânia - GO, 74660-205, Brazil",55 62 3645-6797,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Orbis Engenharia Clínica e Hospitalar,http://orbisengenhariaclinica.com.br/,4.0,contato@orbisengenharia.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Orbis Engenharia Clínica e Hospitalar,"R. T-30, 2035 - St. Bueno, Goiânia - GO, 74215-060, Brazil",55 62 3095-1094,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@orbisengenharia.com.br,,,70
Asert,http://asert.com.br/,4.0,contato@asert.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Asert,"R. 6, 370 - St. Oeste, Goiânia - GO, 74115-070, Brazil",55 62 3215-2663,Google Places Advanced,1.0,1.0,0.0,Pending,contato@asert.com.br,,,70
Onisaude,http://www.onisaude.com.br/,4.0,contact@www.onisaude.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Onisaude,"R. T-38, 882 - 12 - St. Bueno, Goiânia - GO, 74223-042, Brazil",55 4007-2669,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Laboratório 3D,https://www.instagram.com/laboratorio3d/,5.0,comercial@www.instagram.com,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Laboratório 3D,"R. C-148, 578 - Casa 2 - Jardim América, Goiânia - GO, 74250-010, Brazil",55 62 98135-0723,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
CAD Design - SL Digital Lab,https://caddesign.com.br/,5.0,atendimento@caddesign.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,CAD Design - SL Digital Lab,"R. 1130, 360 - St. Marista, Goiânia - GO, 74180-090, Brazil",55 62 99988-3721,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
RD Hospitalar,http://www.rdhosp.com.br/,4.0,vendas@rdhosp.com.br,,0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,RD Hospitalar,"R. Americano do Brasil, Qd 143 - Lt 16, n 2317 - Parque Oeste Industrial, Goiânia - GO, 74375-110, Brazil",55 62 98200-4667,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@rdhosp.com.br,,,70
